Informasi Rekening - Mutasi Rekening, , , 
,,,
No. rekening : 1037008877,,,
Nama : PUTRA PANGAN SEJATI PT,,,
Periode : 16/12/2024 - 14/01/2025,,,
Tanggal Transaksi,Keterangan,Cabang,Jumlah
16/12/2024,KR OTOMATIS TANGGAL :15/12 MID : 885001901939  PLANET GOODS QR :    2812000.00  DDR:      10306.00 ,998,"2,801,694.00 CR"
16/12/2024,KR OTOMATIS MID : 885001901939 PLANET GOODS  TGH:    2135000.00 DDR:      21350.00  ,998,"2,113,650.00 CR"
16/12/2024,TRSF E-BANKING DB 1612/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =9MTH  PUTRA PANGAN SEJAT ,0,"39,171,720.00 DB"
16/12/2024,BA JASA E-BANKING 1612/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
16/12/2024,KR OTOMATIS SETORAN JEMPUTAN PG14 15   ,973,"4,590,000.00 CR"
17/12/2024,KR OTOMATIS MID : 885001901939 PLANET GOODS  TGH:    3395000.00 DDR:      31527.50  ,998,"3,363,472.50 CR"
17/12/2024,KR OTOMATIS TANGGAL :16/12 MID : 885001901939  PLANET GOODS QR :    2030000.00  DDR:       8500.00 ,998,"2,021,500.00 CR"
17/12/2024,KR OTOMATIS SETORAN JEMPUTAN PG16   ,973,"1,433,000.00 CR"
18/12/2024,KARTU KREDIT MID:001901939 PLANET GOODS  TGH:00000430000.00 ADM:00000005590.00  ,960,"424,410.00 CR"
18/12/2024,KR OTOMATIS TANGGAL :17/12 MID : 885001901939  PLANET GOODS QR :    1840000.00  DDR:       8660.00 ,998,"1,831,340.00 CR"
18/12/2024,KR OTOMATIS MID : 885001901939 PLANET GOODS  TGH:    1441000.00 DDR:       7882.00  ,998,"1,433,118.00 CR"
18/12/2024,KR OTOMATIS SETORAN JEMPUTAN PG17   ,973,"2,683,000.00 CR"
18/12/2024,TRSF E-BANKING DB 1812/FTSCY/WS95051 6866045.00  OGSby 9-15/12 MAJU JAYA CV  ,0,"6,866,045.00 DB"
18/12/2024,TRSF E-BANKING DB 1812/FTSCY/WS95051 3020200.00  BSM 9-15/12 BUDI UTOMO SANTOSO  ,0,"3,020,200.00 DB"
19/12/2024,KR OTOMATIS MID : 885001901939 PLANET GOODS  TGH:    1325000.00 DDR:       5940.00  ,998,"1,319,060.00 CR"
