Informasi Rekening - Mutasi Rekening, , , 
,,,
No. rekening : 0147070709,,,
Nama : BUDI JAYA CV,,,
Periode : 16/12/2024 - 14/01/2025,,,
Tanggal Transaksi,Keterangan,Cabang,Jumlah
16/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP14 15   ,973,"1,682,000.00 CR"
16/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI14 15   ,973,"6,058,000.00 CR"
16/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 14 15   ,973,"1,786,500.00 CR"
16/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD14 15   ,973,"11,417,500.00 CR"
17/12/2024,TRSF E-BANKING DB 1712/FTSCY/WS95051 2676500.00  OGStokis 6-12/12 BOGAJAYA MEGAH ABA  ,0,"2,676,500.00 DB"
17/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 16   ,973,"939,000.00 CR"
17/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD16   ,973,"5,490,000.00 CR"
17/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP16   ,973,"1,016,000.00 CR"
17/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI16   ,973,"3,571,500.00 CR"
18/12/2024,TRSF E-BANKING DB 1812/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =B38S  BUDI JAYA CV ,0,"42,171,986.00 DB"
18/12/2024,BA JASA E-BANKING 1812/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
18/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP17   ,973,"712,000.00 CR"
18/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 17   ,973,"1,070,000.00 CR"
18/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI17   ,973,"3,127,500.00 CR"
18/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD17   ,973,"5,334,000.00 CR"
18/12/2024,TRSF E-BANKING DB 1812/FTSCY/WS95051 5000000.00  KTD MAJU JAYA CV  ,0,"5,000,000.00 DB"
18/12/2024,TRSF E-BANKING DB 1812/FTSCY/WS95051 1000000.00  KP MAJU JAYA CV  ,0,"1,000,000.00 DB"
18/12/2024,TRSF E-BANKING DB 1812/FTSCY/WS95051 2000000.00  KT2 MAJU JAYA CV  ,0,"2,000,000.00 DB"
18/12/2024,TRSF E-BANKING DB 1812/FTSCY/WS95051 3324926.00  OGSby 9-15/12 DELAPAN JAYA CV  ,0,"3,324,926.00 DB"
18/12/2024,TRSF E-BANKING DB 1812/FTSCY/WS95051 34717528.00  OGSby 9-15/12 MAJU JAYA CV  ,0,"34,717,528.00 DB"
19/12/2024,TRSF E-BANKING DB 1912/FTSCY/WS95051 13260300.00  BSM 9-15/12 BUDI UTOMO SANTOSO  ,0,"13,260,300.00 DB"
19/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI18   ,973,"3,136,500.00 CR"
19/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP18   ,973,"859,000.00 CR"
19/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 18   ,973,"915,000.00 CR"
19/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD18   ,973,"6,338,000.00 CR"
20/12/2024,TRSF E-BANKING DB 2012/FTSCY/WS95051 725000.00  OSSby 9-15/12 CECELIA LANI LISTI  ,0,"725,000.00 DB"
20/12/2024,TRSF E-BANKING DB 2012/FTSCY/WS95051 150000.00  OSSby 9-15/12 CECELIA LANI LISTI  ,0,"150,000.00 DB"
20/12/2024,TRSF E-BANKING DB 2012/FTSCY/WS95051 3250000.00  PassParkir Th25 MEIRANTI  ,0,"3,250,000.00 DB"
20/12/2024,TRSF E-BANKING DB 2012/FTLLG/0000100 0080017PT. BANK MA  TRANSFER VIA LLG REF NO PPU =D93P  BUDI JAYA CV ,0,"9,750,000.00 DB"
20/12/2024,BA JASA E-BANKING 2012/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
20/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI19   ,973,"3,729,500.00 CR"
20/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 19   ,973,"774,000.00 CR"
20/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP19   ,973,"877,000.00 CR"
20/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD19   ,973,"7,493,000.00 CR"
21/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP20   ,973,"1,040,000.00 CR"
21/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI20   ,973,"3,260,500.00 CR"
21/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD20   ,973,"5,681,000.00 CR"
21/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 20   ,973,"829,500.00 CR"
23/12/2024,TRSF E-BANKING DB 2312/FTSCY/WS95051 2943000.00  IKARI 11/24 IKARI SHODOKU INDO  ,0,"2,943,000.00 DB"
23/12/2024,TRSF E-BANKING DB 2312/FTSCY/WS95051 33360000.00  BSMPinj 16-29/12 BUDI UTOMO SANTOSO  ,0,"33,360,000.00 DB"
23/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP21 22   ,973,"1,661,000.00 CR"
23/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI21 22   ,973,"6,938,000.00 CR"
23/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 21 22   ,973,"1,590,500.00 CR"
23/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD21 22   ,973,"13,068,000.00 CR"
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 7500000.00  KTD MAJU JAYA CV  ,0,"7,500,000.00 DB"
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 500000.00  KI MAJU JAYA CV  ,0,"500,000.00 DB"
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 2000000.00  KP MAJU JAYA CV  ,0,"2,000,000.00 DB"
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 2000000.00  KT2 MAJU JAYA CV  ,0,"2,000,000.00 DB"
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 13197015.00  PPN 11/24 MAJU JAYA CV  ,0,"13,197,015.00 DB"
24/12/2024,TRSF E-BANKING DB 2412/FTSCY/WS95051 3351697.00  PPN 11/24 MAJU JAYA CV  ,0,"3,351,697.00 DB"
24/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 23   ,973,"798,000.00 CR"
24/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP23   ,973,"1,500,000.00 CR"
24/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD23   ,973,"6,354,000.00 CR"
24/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI23   ,973,"3,293,000.00 CR"
25/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 24   ,973,"897,000.00 CR"
25/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI24   ,973,"3,040,000.00 CR"
25/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP24   ,973,"840,000.00 CR"
25/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD24   ,973,"6,081,000.00 CR"
26/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI25   ,973,"3,118,000.00 CR"
26/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 25   ,973,"613,000.00 CR"
26/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD25   ,973,"6,230,000.00 CR"
26/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP25   ,973,"1,125,000.00 CR"
27/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD26   ,973,"5,069,000.00 CR"
27/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 26   ,973,"618,000.00 CR"
27/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI26   ,973,"2,728,000.00 CR"
27/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP26   ,973,"592,000.00 CR"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 6865000.00  OGStokis 13-19/12 BOGAJAYA MEGAH ABA  ,0,"6,865,000.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 1499802.00  OGSby 16-22/12 DELAPAN JAYA CV  ,0,"1,499,802.00 DB"
28/12/2024,TRSF E-BANKING DB 2812/FTSCY/WS95051 29301882.00  OGSby 16-22/12 MAJU JAYA CV  ,0,"29,301,882.00 DB"
28/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP27   ,973,"1,222,000.00 CR"
28/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD27   ,973,"4,732,000.00 CR"
28/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI27   ,973,"3,549,000.00 CR"
28/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 27   ,973,"843,000.00 CR"
30/12/2024,KR OTOMATIS SETORAN JEMPUTAN KD28 29   ,973,"12,118,000.00 CR"
30/12/2024,KR OTOMATIS SETORAN JEMPUTAN KP28 29   ,973,"1,602,000.00 CR"
30/12/2024,KR OTOMATIS SETORAN JEMPUTAN KI28 29   ,973,"6,080,500.00 CR"
30/12/2024,KR OTOMATIS SETORAN JEMPUTAN KT2 28 29   ,973,"1,827,000.00 CR"
31/12/2024,TRSF E-BANKING DB 3112/FTSCY/WS95051 8000000.00  KTD MAJU JAYA CV  ,0,"8,000,000.00 DB"
31/12/2024,TRSF E-BANKING DB 3112/FTSCY/WS95051 500000.00  KI MAJU JAYA CV  ,0,"500,000.00 DB"
31/12/2024,TRSF E-BANKING DB 3112/FTSCY/WS95051 2000000.00  KP MAJU JAYA CV  ,0,"2,000,000.00 DB"
31/12/2024,TRSF E-BANKING DB 3112/FTSCY/WS95051 2000000.00  KT2 MAJU JAYA CV  ,0,"2,000,000.00 DB"
31/12/2024,BIAYA ADM   ,0,"30,000.00 DB"
31/12/2024,BUNGA   ,0,"4,591.70 CR"
31/12/2024,PAJAK BUNGA   ,0,918.34 DB
1/1/2025,TRSF E-BANKING DB 0101/FTSCY/WS95051 5000000.00  Des24 NUR AMALIA SH  ,0,"5,000,000.00 DB"
2/1/2025,KR OTOMATIS SETORAN JEMPUTAN KT2 30 31 1   ,973,"2,732,000.00 CR"
2/1/2025,KR OTOMATIS SETORAN JEMPUTAN KI30 31 1   ,973,"9,239,500.00 CR"
2/1/2025,KR OTOMATIS SETORAN JEMPUTAN KP30 31 1   ,973,"2,607,000.00 CR"
2/1/2025,KR OTOMATIS SETORAN JEMPUTAN KD30 31 1   ,973,"14,900,000.00 CR"
3/1/2025,TRSF E-BANKING DB 0301/FTSCY/WS95051 250000.00  OSSby 16-22/12 CECELIA LANI LISTI  ,0,"250,000.00 DB"
3/1/2025,TRSF E-BANKING DB 0301/FTSCY/WS95051 700000.00  OSSby 16-22/12 CECELIA LANI LISTI  ,0,"700,000.00 DB"
3/1/2025,BI-FAST CR TRANSFER   DR 535 YUSAK ANDY KUSUMA    ,0,"48,705.00 CR"
3/1/2025,KR OTOMATIS SETORAN JEMPUTAN KP2   ,973,"665,000.00 CR"
3/1/2025,KR OTOMATIS SETORAN JEMPUTAN KT2 2   ,973,"792,000.00 CR"
3/1/2025,KR OTOMATIS SETORAN JEMPUTAN KI2   ,973,"5,223,500.00 CR"
3/1/2025,KR OTOMATIS SETORAN JEMPUTAN KD2   ,973,"6,046,000.00 CR"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 2813028.00  OGSby 23-29/12 DELAPAN JAYA CV  ,0,"2,813,028.00 DB"
4/1/2025,TRSF E-BANKING DB 0401/FTSCY/WS95051 46297816.00  OGSby 23-29/12 MAJU JAYA CV  ,0,"46,297,816.00 DB"
4/1/2025,KR OTOMATIS SETORAN JEMPUTAN KI3   ,973,"3,140,500.00 CR"
4/1/2025,KR OTOMATIS SETORAN JEMPUTAN KP3   ,973,"656,000.00 CR"
4/1/2025,KR OTOMATIS SETORAN JEMPUTAN KT2 3   ,973,"913,000.00 CR"
4/1/2025,KR OTOMATIS SETORAN JEMPUTAN KD3   ,973,"4,708,000.00 CR"
6/1/2025,KR OTOMATIS SETORAN JEMPUTAN KT2 4 5   ,973,"1,808,000.00 CR"
6/1/2025,KR OTOMATIS SETORAN JEMPUTAN KI4 5   ,973,"6,080,500.00 CR"
6/1/2025,KR OTOMATIS SETORAN JEMPUTAN KD4 5   ,973,"10,602,000.00 CR"
6/1/2025,KR OTOMATIS SETORAN JEMPUTAN KP4 5   ,973,"1,496,000.00 CR"
6/1/2025,TRSF E-BANKING DB 0601/FTLLG/0000100 1140383PT. BANK PE  TRANSFER VIA LLG REF NO PPU =MZV6  Budi Utomo Santoso ,0,"19,970,000.00 DB"
6/1/2025,BA JASA E-BANKING 0601/DMCHG/0000100 BIAYA TRANSFER SME   ,0,"2,900.00 DB"
7/1/2025,TRSF E-BANKING DB 0701/FTSCY/WS95051 348000.00  Equipment BOGAJAYA MEGAH ABA  ,0,"348,000.00 DB"
