Informasi Rekening - Mutasi Rekening, , , 
,,,
No. rekening : 1035770099,,,
Nama : BOGAJAYA INTERNASIONAL J,,,
Periode : 16/12/2024 - 14/01/2025,,,
Tanggal Transaksi,Keterangan,Cabang,Jumlah
16/12/2024,KR OTOMATIS TANGGAL :15/12 MID : 885002582345  KILLINEY GATE 1 QR :    2968002.00  DDR:          0.00 ,998,"2,968,002.00 CR"
16/12/2024,KARTU KREDIT MID:002582345 KILLINEY GATE 1  TGH:00001341999.00 ADM:00000017446.00  ,960,"1,324,553.00 CR"
16/12/2024,KR OTOMATIS MID : 885002582345 KILLINEY GATE 1  TGH:     680000.00 DDR:       3247.00  ,998,"676,753.00 CR"
16/12/2024,KR OTOMATIS SETORAN JEMPUTAN KIL14 15   ,973,"3,313,000.00 CR"
17/12/2024,KARTU KREDIT MID:002582345 KILLINEY GATE 1  TGH:00001487000.00 ADM:00000019331.00  ,960,"1,467,669.00 CR"
17/12/2024,KR OTOMATIS MID : 885002582345 KILLINEY GATE 1  TGH:     980000.00 DDR:       5983.50  ,998,"974,016.50 CR"
17/12/2024,KR OTOMATIS TANGGAL :16/12 MID : 885002582345  KILLINEY GATE 1 QR :    4079000.00  DDR:       2163.00 ,998,"4,076,837.00 CR"
17/12/2024,TRSF E-BANKING DB 1712/FTSCY/WS95051 343500.00  OGStokis 6-12/12 BOGAJAYA MEGAH ABA  ,0,"343,500.00 DB"
17/12/2024,KR OTOMATIS SETORAN JEMPUTAN KIL16   ,973,"2,107,000.00 CR"
18/12/2024,KARTU KREDIT MID:002582345 KILLINEY GATE 1  TGH:00000880000.00 ADM:00000012959.00  ,960,"867,041.00 CR"
18/12/2024,KR OTOMATIS TANGGAL :17/12 MID : 885002582345  KILLINEY GATE 1 QR :    3888000.00  DDR:          0.00 ,998,"3,888,000.00 CR"
18/12/2024,KR OTOMATIS MID : 885002582345 KILLINEY GATE 1  TGH:     778000.00 DDR:       6505.00  ,998,"771,495.00 CR"
18/12/2024,KR OTOMATIS SETORAN JEMPUTAN KIL17   ,973,"2,630,000.00 CR"
